"table_schema","table_name","column_name","ordinal_position","data_type","numeric_precision","numeric_scale","character_maximum_length","is_nullable","is_pk","is_fk","fk_table_name","fk_column_name","schema","table_name-2","column_name-2","comment","object_type"
"public","tbl_taxonomy_notes","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_taxonomy_notes","taxon_id",4,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_taxonomy_notes","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_taxonomy_notes","taxonomy_notes",5,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_taxonomy_notes","taxonomy_notes","Detailed notes about the taxon, including identification tips and relevant references.","column"
"public","tbl_taxonomy_notes","taxonomy_notes_uuid",6,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_temperatures","record_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_temperatures","record_id","Primary key (automatically incremented).","column"
"public","tbl_temperatures","years_bp",2,"integer",32,0,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_temperatures","years_bp","The age of the sample in years before present, providing a temporal context for the data.","column"
"public","tbl_temperatures","d180_gisp2",3,"numeric",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_temperatures","d180_gisp2","Isotopic oxygen-18 data from the Greenland Ice Sheet Project 2, used for paleotemperature reconstructions.","column"
"public","tbl_tephra_dates","tephra_date_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_tephra_dates","tephra_date_id","Primary key (automatically incremented).","column"
"public","tbl_tephra_dates","analysis_entity_id",2,"bigint",64,0,NULL,"NO","NO","YES","tbl_analysis_entities","analysis_entity_id","public","tbl_tephra_dates","analysis_entity_id","Identifies the specific analysis entity associated with this record.","column"
"public","tbl_tephra_dates","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_tephra_dates","notes",4,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_tephra_dates","notes","Optional field for additional information or comments related to the tephra date.","column"
"public","tbl_tephra_dates","tephra_id",5,"integer",32,0,NULL,"NO","NO","YES","tbl_tephras","tephra_id","public","tbl_tephra_dates","tephra_id","Specifies the the specific tephra layer related to the date.","column"
"public","tbl_tephra_dates","dating_uncertainty_id",6,"integer",32,0,NULL,"YES","NO","YES","tbl_dating_uncertainty","dating_uncertainty_id","public","tbl_tephra_dates","dating_uncertainty_id","Specifies the uncertainty category related to the dating method used.","column"
"public","tbl_tephra_refs","tephra_ref_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_tephra_refs","tephra_ref_id","Primary key (automatically incremented).","column"
"public","tbl_tephra_refs","biblio_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_biblio","biblio_id","public","tbl_tephra_refs","biblio_id","Specifies the publication that describes or mentions  the tephra layer.","column"
"public","tbl_tephra_refs","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_tephra_refs","tephra_id",4,"integer",32,0,NULL,"NO","NO","YES","tbl_tephras","tephra_id","public","tbl_tephra_refs","tephra_id","Specifies the specific tephra layer.","column"
"public","tbl_tephras","tephra_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_tephras","tephra_id","Primary key (automatically incremented).","column"
"public","tbl_tephras","c14_age",2,"numeric",20,5,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_tephras","c14_age","Radiocarbon age of the tephra layer.","column"
"public","tbl_tephras","c14_age_older",3,"numeric",20,5,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_tephras","c14_age_older","Upper limit of the radiocarbon age range.","column"
"public","tbl_tephras","c14_age_younger",4,"numeric",20,5,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_tephras","c14_age_younger","Lower limit of the radiocarbon age range.","column"
"public","tbl_tephras","cal_age",5,"numeric",20,5,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_tephras","cal_age","Calibrated age of the tephra layer.","column"
"public","tbl_tephras","cal_age_older",6,"numeric",20,5,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_tephras","cal_age_older","Upper boundary of the calibrated age range.","column"
"public","tbl_tephras","cal_age_younger",7,"numeric",20,5,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_tephras","cal_age_younger","Lower boundary of the calibrated age range.","column"
"public","tbl_tephras","date_updated",8,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_tephras","notes",9,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_tephras","notes","Additional information or remarks about the tephra layer.","column"
"public","tbl_tephras","tephra_name",10,"character varying",NULL,NULL,80,"YES","NO","NO",NULL,NULL,"public","tbl_tephras","tephra_name","Name of the tephra layer, such as a specific volcanic event.","column"
"public","tbl_tephras","tephra_uuid",11,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_text_biology","biology_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_text_biology","biology_id","Primary key (automatically incremented).","column"
"public","tbl_text_biology","biblio_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_biblio","biblio_id","public","tbl_text_biology","biblio_id","Specifies the publication detailing the biological information.","column"
"public","tbl_text_biology","biology_text",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_text_biology","biology_text","Descriptive text providing ecological, habitat, or behavioral details.","column"
"public","tbl_text_biology","date_updated",4,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_text_biology","taxon_id",5,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_text_biology","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_text_biology","biology_uuid",6,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_text_distribution","distribution_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_text_distribution","distribution_id","Primary key (automatically incremented).","column"
"public","tbl_text_distribution","biblio_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_biblio","biblio_id","public","tbl_text_distribution","biblio_id","Specifies the publication that describes or mentions the distribution.","column"
"public","tbl_text_distribution","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_text_distribution","distribution_text",4,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_text_distribution","distribution_text","Textual description of the taxon's distribution.","column"
"public","tbl_text_distribution","taxon_id",5,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_text_distribution","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_text_distribution","distribution_uuid",6,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_text_identification_keys","key_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_text_identification_keys","key_id","Primary key (automatically incremented).","column"
"public","tbl_text_identification_keys","biblio_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_biblio","biblio_id","public","tbl_text_identification_keys","biblio_id","Specifies the publication that describes or mentions  the identification key.","column"
"public","tbl_text_identification_keys","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_text_identification_keys","key_text",4,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_text_identification_keys","key_text","Text description of the identification key.","column"
"public","tbl_text_identification_keys","taxon_id",5,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_text_identification_keys","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_text_identification_keys","key_uuid",6,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_units","unit_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_units","unit_id","Primary key (automatically incremented).","column"
"public","tbl_units","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_units","description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_units","description","Gives a detailed explanation or description of the measurement unit.","column"
"public","tbl_units","unit_abbrev",4,"character varying",NULL,NULL,15,"YES","NO","NO",NULL,NULL,"public","tbl_units","unit_abbrev","The abbreviation of the measurement unit (e.g., 'mm' for millimeters).","column"
"public","tbl_units","unit_name",5,"character varying",NULL,NULL,50,"NO","NO","NO",NULL,NULL,"public","tbl_units","unit_name","The full name of the measurement unit (e.g., 'millimeters').","column"
"public","tbl_updates_log","updates_log_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_updates_log","table_name",2,"character varying",NULL,NULL,150,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_updates_log","last_updated",3,"date",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_value_classes","value_class_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_value_classes","value_class_id","Primary key (automatically incremented).","column"
"public","tbl_value_classes","value_type_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_value_types","value_type_id","public","tbl_value_classes","value_type_id"," Identifies the type of value associated with the class.","column"
"public","tbl_value_classes","method_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_methods","method_id","public","tbl_value_classes","method_id","Links to the method associated with the value class.","column"
"public","tbl_value_classes","parent_id",4,"integer",32,0,NULL,"YES","NO","YES","tbl_value_classes","value_class_id","public","tbl_value_classes","parent_id","References a parent value class for hierarchical structuring.","column"
"public","tbl_value_classes","name",5,"character varying",NULL,NULL,80,"NO","NO","NO",NULL,NULL,"public","tbl_value_classes","name","The name of the value class.","column"
"public","tbl_value_classes","description",6,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_value_classes","description","Provides details about the value class.","column"
"public","tbl_value_classes","value_class_uuid",7,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_value_qualifier_symbols","qualifier_symbol_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_value_qualifier_symbols","qualifier_symbol_id","Primary key (automatically incremented).","column"
"public","tbl_value_qualifier_symbols","symbol",2,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_value_qualifier_symbols","symbol","The textual representation of the qualifier (e.g. '>', '<' etc.).","column"
"public","tbl_value_qualifier_symbols","cardinal_qualifier_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_value_qualifiers","qualifier_id","public","tbl_value_qualifier_symbols","cardinal_qualifier_id","Specifies cardinal (base) qualifier id.","column"
"public","tbl_value_qualifier_symbols","qualifier_uuid",4,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_value_qualifiers","qualifier_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_value_qualifiers","qualifier_id","Primary key (automatically incremented).","column"
"public","tbl_value_qualifiers","symbol",2,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_value_qualifiers","symbol","The textual representation of the qualifier (e.g. '>', '<' etc.).","column"
"public","tbl_value_qualifiers","description",3,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_value_qualifiers","description","Additional details about the qualifier.","column"
"public","tbl_value_qualifiers","qualifier_uuid",4,"uuid",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_value_type_items","value_type_item_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_value_type_items","value_type_item_id","Primary key (automatically incremented).","column"
"public","tbl_value_type_items","value_type_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_value_types","value_type_id","public","tbl_value_type_items","value_type_id","Links to the associated value type item belongs to.","column"
"public","tbl_value_type_items","name",3,"character varying",NULL,NULL,80,"YES","NO","NO",NULL,NULL,"public","tbl_value_type_items","name","The name of the category value.","column"
"public","tbl_value_type_items","description",4,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_value_type_items","description","Additional details about the category value.","column"
"public","tbl_value_types","value_type_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_value_types","value_type_id","Primary key (automatically incremented).","column"
"public","tbl_value_types","unit_id",2,"integer",32,0,NULL,"YES","NO","YES","tbl_units","unit_id","public","tbl_value_types","unit_id","Links to the associated unit of measurement.","column"
"public","tbl_value_types","data_type_id",3,"integer",32,0,NULL,"YES","NO","YES","tbl_data_types","data_type_id","public","tbl_value_types","data_type_id","SEAD data type the value type is associated to.","column"
